departamento,campania_inicio
Presidente Roque Saenz Pena,2005
Presidente Roque Saenz Pena,2006
Presidente Roque Saenz Pena,2007
Presidente Roque Saenz Pena,2009
Presidente Roque Saenz Pena,2010
Presidente Roque Saenz Pena,2011
Presidente Roque Saenz Pena,2012
Presidente Roque Saenz Pena,2013
Presidente Roque Saenz Pena,2014
Presidente Roque Saenz Pena,2015
Presidente Roque Saenz Pena,2016
Presidente Roque Saenz Pena,2017
Puan,1981
Puan,1982
Puan,1989
Puan,1990
Puan,1991
Puan,1992
Puan,1995
Puan,1996
Puan,1997
Puan,1998
Puan,1999
Puan,2000
Puan,2001
Puan,2003
Puan,2004
Puan,2005
Puan,2006
Puan,2007
Puan,2009
Puan,2010
Puan,2011
Puan,2012
Puan,2013
Puan,2014
Puan,2015
Puan,2016
Puan,2017
Quemu Quemu,1981
Quemu Quemu,1982
Quemu Quemu,1983
Quemu Quemu,1985
Quemu Quemu,1986
Quemu Quemu,1987
Quemu Quemu,1988
Quemu Quemu,1989
Quemu Quemu,1991
Quemu Quemu,1992
Quemu Quemu,1993
Quemu Quemu,1994
Quemu Quemu,1995
Quemu Quemu,1996
Quemu Quemu,1997
Quemu Quemu,1998
Quemu Quemu,1999
Quemu Quemu,2000
Quemu Quemu,2001
Quemu Quemu,2002
Quemu Quemu,2003
Quemu Quemu,2004
Quemu Quemu,2005
Quemu Quemu,2006
Quemu Quemu,2007
Quemu Quemu,2009
Quemu Quemu,2010
Quemu Quemu,2011
Quemu Quemu,2012
Quemu Quemu,2013
Quemu Quemu,2014
Quemu Quemu,2015
Quemu Quemu,2016
Quemu Quemu,2017
Quitilipi,1982
Quitilipi,1983
Quitilipi,1987
Quitilipi,1988
Quitilipi,1989
Quitilipi,1990
Quitilipi,1991
Quitilipi,1992
Quitilipi,1994
Quitilipi,1995
Quitilipi,1996
Quitilipi,1997
Quitilipi,1998
Quitilipi,1999
Quitilipi,2000
Quitilipi,2001
Quitilipi,2002
Quitilipi,2004
Quitilipi,2005
Quitilipi,2006
Quitilipi,2007
Quitilipi,2008
Quitilipi,2009
Quitilipi,2010
Quitilipi,2012
Quitilipi,2013
Quitilipi,2014
Quitilipi,2015
Quitilipi,2016
Quitilipi,2017
Ramallo,1981
Ramallo,1982
Ramallo,1983
Ramallo,1984
Ramallo,1985
Ramallo,1986
Ramallo,1987
Ramallo,1989
Ramallo,1990
Ramallo,1991
Ramallo,1992
Ramallo,1994
Ramallo,1995
Ramallo,1997
Ramallo,1998
Ramallo,1999
Ramallo,2000
Ramallo,2001
Ramallo,2002
Ramallo,2003
Ramallo,2004
Ramallo,2005
Ramallo,2006
Ramallo,2007
Ramallo,2009
Ramallo,2010
Ramallo,2011
Ramallo,2012
Ramallo,2013
Ramallo,2014
Ramallo,2015
Ramallo,2016
Rancul,1983
Rancul,1987
Rancul,1988
Rancul,1989
Rancul,1990
Rancul,1991
Rancul,1992
Rancul,1993
Rancul,1994
Rancul,1995
Rancul,1997
Rancul,1998
Rancul,1999
Rancul,2000
Rancul,2001
Rancul,2002
Rancul,2004
Rancul,2006
Rancul,2007
Rancul,2009
Rancul,2010
Rancul,2011
Rancul,2012
Rancul,2013
Rancul,2014
Rancul,2015
Rancul,2016
Rancul,2017
Rauch,1987
Rauch,1988
Rauch,1989
Rauch,1990
Rauch,1991
Rauch,1992
Rauch,1993
Rauch,1994
Rauch,1995
Rauch,1996
Rauch,1997
Rauch,1998
Rauch,1999
Rauch,2000
Rauch,2001
Rauch,2002
Rauch,2003
Rauch,2004
Rauch,2005
Rauch,2006
Rauch,2007
Rauch,2009
Rauch,2010
Rauch,2011
Rauch,2012
Rauch,2013
Rauch,2014
Rauch,2015
Rauch,2016
Rauch,2017
Realico,1983
Realico,1984
Realico,1985
Realico,1986
Realico,1989
Realico,1991
Realico,1992
Realico,1993
Realico,1994
Realico,1995
Realico,1997
Realico,1998
Realico,1999
Realico,2000
Realico,2001
Realico,2002
Realico,2003
Realico,2004
Realico,2005
Realico,2006
Realico,2007
Realico,2009
Realico,2010
Realico,2011
Realico,2012
Realico,2013
Realico,2014
Realico,2015
Realico,2016
Realico,2017
Rio Chico,1981
Rio Chico,1985
Rio Chico,1986
Rio Chico,1987
Rio Chico,1988
Rio Chico,1989
Rio Chico,1990
Rio Chico,1991
Rio Chico,1992
Rio Chico,1993
Rio Chico,1995
Rio Chico,1996
Rio Chico,1997
Rio Chico,1998
Rio Chico,2005
Rio Chico,2006
Rio Chico,2007
Rio Chico,2008
Rio Chico,2009
Rio Chico,2012
Rio Chico,2014
Rio Chico,2015
Rio Chico,2016
Rio Chico,2017
Rio Cuarto,1981
Rio Cuarto,1982
Rio Cuarto,1983
Rio Cuarto,1984
Rio Cuarto,1985
Rio Cuarto,1986
Rio Cuarto,1987
Rio Cuarto,1988
Rio Cuarto,1989
Rio Cuarto,1990
Rio Cuarto,1991
Rio Cuarto,1992
Rio Cuarto,1993
Rio Cuarto,1995
Rio Cuarto,1997
Rio Cuarto,1998
Rio Cuarto,1999
Rio Cuarto,2000
Rio Cuarto,2001
Rio Cuarto,2002
Rio Cuarto,2003
Rio Cuarto,2004
Rio Cuarto,2005
Rio Cuarto,2006
Rio Cuarto,2007
Rio Cuarto,2010
Rio Cuarto,2011
Rio Cuarto,2012
Rio Cuarto,2013
Rio Cuarto,2014
Rio Cuarto,2015
Rio Cuarto,2016
Rio Hondo,1981
Rio Hondo,1982
Rio Hondo,1983
Rio Hondo,1984
Rio Hondo,1985
Rio Hondo,1997
Rio Hondo,1998
Rio Hondo,2001
Rio Hondo,2002
Rio Hondo,2003
Rio Hondo,2005
Rio Hondo,2006
Rio Hondo,2007
Rio Hondo,2008
Rio Hondo,2009
Rio Hondo,2010
Rio Hondo,2012
Rio Hondo,2013
Rio Hondo,2014
Rio Hondo,2015
Rio Hondo,2016
Rio Hondo,2017
Rio Primero,1981
Rio Primero,1982
Rio Primero,1983
Rio Primero,1984
Rio Primero,1985
Rio Primero,1986
Rio Primero,1987
Rio Primero,1988
Rio Primero,1989
Rio Primero,1990
Rio Primero,1991
Rio Primero,1992
Rio Primero,1993
Rio Primero,1994
Rio Primero,1995
Rio Primero,1996
Rio Primero,1997
Rio Primero,1998
Rio Primero,1999
Rio Primero,2000
Rio Primero,2001
Rio Primero,2002
Rio Primero,2004
Rio Primero,2005
Rio Primero,2006
Rio Primero,2007
Rio Primero,2008
Rio Primero,2009
Rio Primero,2010
Rio Primero,2011
Rio Primero,2012
Rio Primero,2013
Rio Primero,2014
Rio Primero,2015
Rio Primero,2016
Rio Primero,2017
Rio Seco,1983
Rio Seco,1984
Rio Seco,1985
Rio Seco,1987
Rio Seco,1989
Rio Seco,1990
Rio Seco,1991
Rio Seco,1992
Rio Seco,1993
Rio Seco,1994
Rio Seco,1995
Rio Seco,1996
Rio Seco,1997
Rio Seco,1999
Rio Seco,2000
Rio Seco,2001
Rio Seco,2002
Rio Seco,2004
Rio Seco,2005
Rio Seco,2006
Rio Seco,2007
Rio Seco,2008
Rio Seco,2009
Rio Seco,2010
Rio Seco,2011
Rio Seco,2012
Rio Seco,2013
Rio Seco,2014
Rio Seco,2015
Rio Seco,2016
Rio Seco,2017
Rio Segundo,1981
Rio Segundo,1982
Rio Segundo,1983
Rio Segundo,1987
Rio Segundo,1989
Rio Segundo,1990
Rio Segundo,1991
Rio Segundo,1992
Rio Segundo,1993
Rio Segundo,1995
Rio Segundo,1996
Rio Segundo,1997
Rio Segundo,1998
Rio Segundo,1999
Rio Segundo,2000
Rio Segundo,2001
Rio Segundo,2004
Rio Segundo,2005
Rio Segundo,2006
Rio Segundo,2007
Rio Segundo,2008
Rio Segundo,2009
Rio Segundo,2010
Rio Segundo,2012
Rio Segundo,2013
Rio Segundo,2014
Rio Segundo,2015
Rio Segundo,2016
Rio Segundo,2017
Rivadavia,1981
Rivadavia,1982
Rivadavia,1983
Rivadavia,1984
Rivadavia,1985
Rivadavia,1986
Rivadavia,1987
Rivadavia,1988
Rivadavia,1990
Rivadavia,1991
Rivadavia,1992
Rivadavia,1993
Rivadavia,1994
Rivadavia,1995
Rivadavia,1996
Rivadavia,1997
Rivadavia,1998
Rivadavia,1999
Rivadavia,2000
Rivadavia,2001
Rivadavia,2002
Rivadavia,2003
Rivadavia,2004
Rivadavia,2005
Rivadavia,2006
Rivadavia,2007
Rivadavia,2008
Rivadavia,2009
Rivadavia,2010
Rivadavia,2011
Rivadavia,2012
Rivadavia,2013
Rivadavia,2014
Rivadavia,2015
Rivadavia,2016
Rivadavia,2017
Robles,1997
Robles,1998
Robles,2004
Robles,2005
Robles,2006
Robles,2007
Robles,2008
Robles,2009
Robles,2010
Robles,2013
Robles,2014
Robles,2015
Robles,2016
Robles,2017
Rojas,1981
Rojas,1982
Rojas,1983
Rojas,1984
Rojas,1985
Rojas,1986
Rojas,1987
Rojas,1989
Rojas,1990
Rojas,1991
Rojas,1993
Rojas,1994
Rojas,1995
Rojas,1996
Rojas,1997
Rojas,1998
Rojas,1999
Rojas,2000
Rojas,2001
Rojas,2002
Rojas,2003
Rojas,2004
Rojas,2005
Rojas,2006
Rojas,2007
Rojas,2009
Rojas,2010
Rojas,2011
Rojas,2012
Rojas,2013
Rojas,2014
Rojas,2015
Rojas,2016
Rojas,2017
Roque Perez,1984
Roque Perez,1985
Roque Perez,1986
Roque Perez,1987
Roque Perez,1988
Roque Perez,1989
Roque Perez,1991
Roque Perez,1992
Roque Perez,1993
Roque Perez,1994
Roque Perez,1996
Roque Perez,1997
Roque Perez,1998
Roque Perez,1999
Roque Perez,2000
Roque Perez,2001
Roque Perez,2002
Roque Perez,2003
Roque Perez,2004
Roque Perez,2005
Roque Perez,2006
Roque Perez,2009
Roque Perez,2010
Roque Perez,2011
Roque Perez,2012
Roque Perez,2013
Roque Perez,2014
Roque Perez,2015
Roque Perez,2016
Rosario,1981
Rosario,1982
Rosario,1983
Rosario,1984
Rosario,1985
Rosario,1986
Rosario,1987
Rosario,1989
Rosario,1990
Rosario,1991
Rosario,1992
Rosario,1993
Rosario,1994
Rosario,1997
Rosario,1998
Rosario,1999
Rosario,2000
Rosario,2001
Rosario,2002
Rosario,2003
Rosario,2004
Rosario,2006
Rosario,2007
Rosario,2009
Rosario,2010
Rosario,2011
Rosario,2012
Rosario,2013
Rosario,2014
Rosario,2015
Rosario,2016
Rosario De La Frontera,1981
Rosario De La Frontera,1982
Rosario De La Frontera,1983
Rosario De La Frontera,1987
Rosario De La Frontera,1988
Rosario De La Frontera,1989
Rosario De La Frontera,1990
Rosario De La Frontera,1991
Rosario De La Frontera,1992
Rosario De La Frontera,1993
Rosario De La Frontera,1996
Rosario De La Frontera,1997
Rosario De La Frontera,1998
Rosario De La Frontera,1999
Rosario De La Frontera,2000
Rosario De La Frontera,2001
Rosario De La Frontera,2002
Rosario De La Frontera,2005
Rosario De La Frontera,2006
Rosario De La Frontera,2007
Rosario De La Frontera,2008
Rosario De La Frontera,2009
Rosario De La Frontera,2010
Rosario De La Frontera,2013
Rosario De La Frontera,2014
Rosario De La Frontera,2015
Rosario De La Frontera,2016
Rosario De La Frontera,2017
Saavedra,1989
Saavedra,1990
Saavedra,1991
Saavedra,1994
Saavedra,1995
Saavedra,1996
Saavedra,1997
Saavedra,1998
Saavedra,1999
Saavedra,2000
Saavedra,2001
Saavedra,2003
Saavedra,2004
Saavedra,2005
Saavedra,2006
Saavedra,2007
Saavedra,2009
Saavedra,2010
Saavedra,2011
Saavedra,2012
Saavedra,2013
Saavedra,2014
Saavedra,2015
Saavedra,2016
Saavedra,2017
Saladillo,1982
Saladillo,1983
Saladillo,1984
Saladillo,1985
Saladillo,1986
Saladillo,1987
Saladillo,1988
Saladillo,1989
Saladillo,1991
Saladillo,1992
Saladillo,1993
Saladillo,1994
Saladillo,1995
Saladillo,1996
Saladillo,1997
Saladillo,1998
Saladillo,1999
Saladillo,2000
Saladillo,2001
Saladillo,2002
Saladillo,2003
Saladillo,2004
Saladillo,2005
Saladillo,2006
Saladillo,2009
Saladillo,2010
Saladillo,2011
Saladillo,2012
Saladillo,2013
Saladillo,2014
Saladillo,2015
Saladillo,2016
Salliquelo,1982
Salliquelo,1983
Salliquelo,1984
Salliquelo,1985
Salliquelo,1989
Salliquelo,1990
Salliquelo,1991
Salliquelo,1997
Salliquelo,1998
Salliquelo,1999
Salliquelo,2000
Salliquelo,2001
Salliquelo,2002
Salliquelo,2003
Salliquelo,2004
Salliquelo,2005
Salliquelo,2006
Salliquelo,2007
Salliquelo,2009
Salliquelo,2010
Salliquelo,2011
Salliquelo,2012
Salliquelo,2013
Salliquelo,2014
Salliquelo,2015
Salliquelo,2016
Salliquelo,2017
Salto,1981
Salto,1982
Salto,1983
Salto,1984
Salto,1985
Salto,1986
Salto,1987
Salto,1989
Salto,1990
Salto,1991
Salto,1992
Salto,1993
Salto,1994
Salto,1995
Salto,1997
Salto,1998
Salto,1999
Salto,2000
Salto,2001
Salto,2002
Salto,2003
Salto,2004
Salto,2005
Salto,2006
Salto,2007
Salto,2009
Salto,2010
Salto,2011
Salto,2012
Salto,2013
Salto,2014
Salto,2015
Salto,2016
San Alberto,1981
San Alberto,1982
San Alberto,1983
San Alberto,1984
San Alberto,1985
San Alberto,1986
San Alberto,1987
San Alberto,2002
San Alberto,2003
San Alberto,2004
San Alberto,2006
San Alberto,2007
San Alberto,2009
San Alberto,2011
San Alberto,2012
San Alberto,2013
San Alberto,2014
San Alberto,2015
San Alberto,2016
San Alberto,2017
San Andres De Giles,1981
San Andres De Giles,1982
San Andres De Giles,1983
San Andres De Giles,1984
San Andres De Giles,1985
San Andres De Giles,1986
San Andres De Giles,1987
San Andres De Giles,1988
San Andres De Giles,1989
San Andres De Giles,1990
San Andres De Giles,1992
San Andres De Giles,1993
San Andres De Giles,1994
San Andres De Giles,1995
San Andres De Giles,1996
San Andres De Giles,1997
San Andres De Giles,1998
San Andres De Giles,2000
San Andres De Giles,2001
San Andres De Giles,2002
San Andres De Giles,2003
San Andres De Giles,2004
San Andres De Giles,2005
San Andres De Giles,2006
San Andres De Giles,2007
San Andres De Giles,2009
San Andres De Giles,2010
San Andres De Giles,2011
San Andres De Giles,2012
San Andres De Giles,2013
San Andres De Giles,2014
San Andres De Giles,2015
San Andres De Giles,2016
San Antonio De Areco,1981
San Antonio De Areco,1982
San Antonio De Areco,1983
San Antonio De Areco,1984
San Antonio De Areco,1985
San Antonio De Areco,1986
San Antonio De Areco,1987
San Antonio De Areco,1988
San Antonio De Areco,1989
San Antonio De Areco,1990
San Antonio De Areco,1991
San Antonio De Areco,1993
San Antonio De Areco,1994
San Antonio De Areco,1995
San Antonio De Areco,1997
San Antonio De Areco,1998
San Antonio De Areco,1999
San Antonio De Areco,2000
San Antonio De Areco,2001
San Antonio De Areco,2002
San Antonio De Areco,2003
San Antonio De Areco,2004
San Antonio De Areco,2005
San Antonio De Areco,2006
San Antonio De Areco,2007
San Antonio De Areco,2009
San Antonio De Areco,2010
San Antonio De Areco,2011
San Antonio De Areco,2012
San Antonio De Areco,2013
San Antonio De Areco,2014
San Antonio De Areco,2015
San Antonio De Areco,2016
San Cayetano,1988
San Cayetano,1989
San Cayetano,1990
San Cayetano,1991
San Cayetano,1993
San Cayetano,1994
San Cayetano,1995
San Cayetano,1996
San Cayetano,1997
San Cayetano,1999
San Cayetano,2001
San Cayetano,2002
San Cayetano,2003
San Cayetano,2004
San Cayetano,2005
San Cayetano,2006
San Cayetano,2007
San Cayetano,2009
San Cayetano,2010
San Cayetano,2011
San Cayetano,2012
San Cayetano,2013
San Cayetano,2014
San Cayetano,2015
San Cayetano,2017
San Cristobal,1981
San Cristobal,1982
San Cristobal,1983
San Cristobal,1984
San Cristobal,1985
San Cristobal,1986
San Cristobal,1987
San Cristobal,1989
San Cristobal,1990
San Cristobal,1991
San Cristobal,1992
San Cristobal,1993
San Cristobal,1994
San Cristobal,1995
San Cristobal,1997
San Cristobal,1998
San Cristobal,1999
San Cristobal,2000
San Cristobal,2001
San Cristobal,2002
San Cristobal,2003
San Cristobal,2006
San Cristobal,2007
San Cristobal,2009
San Cristobal,2010
San Cristobal,2011
San Cristobal,2012
San Cristobal,2013
San Cristobal,2014
San Cristobal,2015
San Cristobal,2016
San Fernando,1981
San Fernando,1982
San Fernando,1983
San Fernando,1986
San Fernando,1987
San Fernando,1988
San Fernando,1989
San Fernando,1990
San Fernando,1991
San Fernando,1992
San Fernando,1993
San Fernando,1995
San Fernando,1996
San Fernando,1997
San Fernando,1998
San Fernando,1999
San Fernando,2000
San Fernando,2001
San Fernando,2002
San Fernando,2004
San Fernando,2005
San Fernando,2006
San Fernando,2007
San Fernando,2008
San Fernando,2009
San Fernando,2010
San Fernando,2012
San Fernando,2013
San Fernando,2014
San Fernando,2015
San Fernando,2016
San Fernando,2017
San Javier,1981
San Javier,1982
San Javier,1983
San Javier,1984
San Javier,1985
San Javier,1986
San Javier,1987
San Javier,1988
San Javier,1989
San Javier,1990
San Javier,1991
San Javier,1992
San Javier,1993
San Javier,1994
San Javier,1995
San Javier,1996
San Javier,1997
San Javier,1998
San Javier,1999
San Javier,2000
San Javier,2001
San Javier,2002
San Javier,2003
San Javier,2004
San Javier,2005
San Javier,2006
San Javier,2007
San Javier,2008
San Javier,2009
San Javier,2010
San Javier,2011
San Javier,2012
San Javier,2013
San Javier,2014
San Javier,2015
San Javier,2016
San Javier,2017
San Jeronimo,1981
San Jeronimo,1982
San Jeronimo,1983
San Jeronimo,1984
San Jeronimo,1985
San Jeronimo,1986
San Jeronimo,1987
San Jeronimo,1989
San Jeronimo,1990
San Jeronimo,1991
San Jeronimo,1992
San Jeronimo,1993
San Jeronimo,1994
San Jeronimo,1995
San Jeronimo,1997
San Jeronimo,1998
San Jeronimo,1999
San Jeronimo,2000
San Jeronimo,2001
San Jeronimo,2002
San Jeronimo,2003
San Jeronimo,2004
San Jeronimo,2005
San Jeronimo,2006
San Jeronimo,2007
San Jeronimo,2008
San Jeronimo,2009
San Jeronimo,2010
San Jeronimo,2011
San Jeronimo,2012
San Jeronimo,2013
San Jeronimo,2014
San Jeronimo,2016
San Justo,1981
San Justo,1982
San Justo,1983
San Justo,1984
San Justo,1985
San Justo,1986
San Justo,1987
San Justo,1988
San Justo,1989
San Justo,1990
San Justo,1991
San Justo,1992
San Justo,1993
San Justo,1994
San Justo,1995
San Justo,1996
San Justo,1997
San Justo,1998
San Justo,1999
San Justo,2000
San Justo,2001
San Justo,2002
San Justo,2003
San Justo,2004
San Justo,2005
San Justo,2006
San Justo,2007
San Justo,2008
San Justo,2009
San Justo,2010
San Justo,2011
San Justo,2012
San Justo,2013
San Justo,2014
San Justo,2015
San Justo,2016
San Justo,2017
San Lorenzo,1981
San Lorenzo,1982
San Lorenzo,1983
San Lorenzo,1984
San Lorenzo,1985
San Lorenzo,1986
San Lorenzo,1987
San Lorenzo,1988
San Lorenzo,1989
San Lorenzo,1990
San Lorenzo,1991
San Lorenzo,1992
San Lorenzo,1993
San Lorenzo,1994
San Lorenzo,1995
San Lorenzo,1996
San Lorenzo,1997
San Lorenzo,1998
San Lorenzo,1999
San Lorenzo,2000
San Lorenzo,2001
San Lorenzo,2002
San Lorenzo,2003
San Lorenzo,2004
San Lorenzo,2005
San Lorenzo,2006
San Lorenzo,2007
San Lorenzo,2008
San Lorenzo,2009
San Lorenzo,2010
San Lorenzo,2011
San Lorenzo,2012
San Lorenzo,2013
San Lorenzo,2014
San Lorenzo,2015
San Lorenzo,2016
San Lorenzo,2017
San Martin,1981
San Martin,1982
San Martin,1983
San Martin,1984
San Martin,1985
San Martin,1986
San Martin,1987
San Martin,1988
San Martin,1989
San Martin,1990
San Martin,1991
San Martin,1992
San Martin,1993
San Martin,1994
San Martin,1995
San Martin,1996
San Martin,1997
San Martin,1998
San Martin,1999
San Martin,2000
San Martin,2001
San Martin,2002
San Martin,2003
San Martin,2004
San Martin,2005
San Martin,2006
San Martin,2007
San Martin,2008
San Martin,2009
San Martin,2010
San Martin,2011
San Martin,2012
San Martin,2013
San Martin,2014
San Martin,2015
San Martin,2016
San Martin,2017
San Nicolas,1981
San Nicolas,1982
San Nicolas,1983
San Nicolas,1984
San Nicolas,1985
San Nicolas,1986
San Nicolas,1987
San Nicolas,1988
San Nicolas,1989
San Nicolas,1990
San Nicolas,1991
San Nicolas,1992
San Nicolas,1994
San Nicolas,1995
San Nicolas,1997
San Nicolas,1998
San Nicolas,1999
San Nicolas,2000
San Nicolas,2001
San Nicolas,2002
San Nicolas,2003
San Nicolas,2004
San Nicolas,2005
San Nicolas,2006
San Nicolas,2007
San Nicolas,2009
San Nicolas,2010
San Nicolas,2011
San Nicolas,2012
San Nicolas,2013
San Nicolas,2014
San Nicolas,2015
San Nicolas,2016
San Pedro,1981
San Pedro,1982
San Pedro,1983
San Pedro,1984
San Pedro,1985
San Pedro,1986
San Pedro,1987
San Pedro,1988
San Pedro,1989
San Pedro,1990
San Pedro,1991
San Pedro,1992
San Pedro,1993
San Pedro,1994
San Pedro,1995
San Pedro,1996
San Pedro,1997
San Pedro,1998
San Pedro,1999
San Pedro,2000
San Pedro,2001
San Pedro,2002
San Pedro,2003
San Pedro,2004
San Pedro,2005
San Pedro,2006
San Pedro,2007
San Pedro,2008
San Pedro,2009
San Pedro,2010
San Pedro,2011
San Pedro,2012
San Pedro,2013
San Pedro,2014
San Pedro,2015
San Pedro,2016
San Pedro,2017
San Salvador,2003
San Salvador,2004
San Salvador,2005
San Salvador,2006
San Salvador,2007
San Salvador,2009
San Salvador,2010
San Salvador,2011
San Salvador,2012
San Salvador,2013
San Salvador,2014
San Salvador,2016
Santa Barbara,1981
Santa Barbara,1982
Santa Barbara,1984
Santa Barbara,1985
Santa Barbara,1987
Santa Barbara,1988
Santa Barbara,1989
Santa Barbara,1990
Santa Barbara,1991
Santa Barbara,1992
Santa Barbara,2003
Santa Barbara,2004
Santa Barbara,2005
Santa Barbara,2006
Santa Barbara,2007
Santa Barbara,2008
Santa Barbara,2009
Santa Barbara,2010
Santa Barbara,2011
Santa Barbara,2013
Santa Barbara,2014
Santa Barbara,2015
Santa Barbara,2016
Santa Barbara,2017
Santa Maria,1981
Santa Maria,1982
Santa Maria,1983
Santa Maria,1984
Santa Maria,1985
Santa Maria,1987
Santa Maria,1988
Santa Maria,1989
Santa Maria,1990
Santa Maria,1991
Santa Maria,1992
Santa Maria,1993
Santa Maria,1995
Santa Maria,1996
Santa Maria,1997
Santa Maria,1998
Santa Maria,1999
Santa Maria,2000
Santa Maria,2001
Santa Maria,2002
Santa Maria,2004
Santa Maria,2005
Santa Maria,2006
Santa Maria,2007
Santa Maria,2008
Santa Maria,2009
Santa Maria,2010
Santa Maria,2011
Santa Maria,2012
Santa Maria,2013
Santa Maria,2014
Santa Maria,2015
Santa Maria,2016
Santa Maria,2017
Santa Rosa,1981
Santa Rosa,1982
Santa Rosa,1983
Santa Rosa,1984
Santa Rosa,1985
Santa Rosa,1987
Santa Rosa,1989
Santa Rosa,1990
Santa Rosa,1991
Santa Rosa,1992
Santa Rosa,1993
Santa Rosa,1994
Santa Rosa,1996
Santa Rosa,1997
Santa Rosa,1998
Santa Rosa,1999
Santa Rosa,2000
Santa Rosa,2001
Santa Rosa,2002
Santa Rosa,2003
Santa Rosa,2005
Santa Rosa,2006
Santa Rosa,2007
Santa Rosa,2008
Santa Rosa,2009
Santa Rosa,2013
Santa Rosa,2014
Santa Rosa,2015
Santa Rosa,2016
Santa Rosa,2017
Santo Tome,1981
Santo Tome,1982
Santo Tome,1983
Santo Tome,1986
Santo Tome,1987
Santo Tome,1988
Santo Tome,1989
Santo Tome,1992
Santo Tome,1993
Santo Tome,1994
Santo Tome,1996
Santo Tome,1997
Santo Tome,1998
Santo Tome,2000
Santo Tome,2001
Santo Tome,2002
Santo Tome,2007
Santo Tome,2008
Santo Tome,2009
Santo Tome,2010
Sargento Cabral,1986
Sargento Cabral,1987
Sargento Cabral,1988
Sargento Cabral,1989
Sargento Cabral,1995
Sargento Cabral,1996
Sargento Cabral,1997
Sargento Cabral,1998
Sargento Cabral,1999
Sargento Cabral,2000
Sargento Cabral,2001
Sargento Cabral,2002
Sargento Cabral,2003
Sargento Cabral,2005
Sargento Cabral,2006
Sargento Cabral,2007
Sargento Cabral,2009
Sargento Cabral,2010
Sargento Cabral,2011
Sargento Cabral,2012
Sargento Cabral,2013
Sargento Cabral,2014
Sargento Cabral,2015
Sargento Cabral,2016
Sargento Cabral,2017
Sauce,1983
Sauce,1990
Sauce,1992
Sauce,1995
Sauce,1996
Sauce,1997
Sauce,1998
Sauce,1999
Sauce,2000
Sauce,2002
Sauce,2003
Sauce,2007
Sauce,2009
Sauce,2010
Silipica,2004
Silipica,2005
Silipica,2006
Silipica,2007
Silipica,2008
Silipica,2009
Silipica,2010
Silipica,2012
Silipica,2013
Silipica,2014
Silipica,2016
Silipica,2017
Simoca,1997
Simoca,1998
Simoca,2003
Simoca,2005
Simoca,2006
Simoca,2007
Simoca,2008
Simoca,2009
Simoca,2010
Simoca,2012
Simoca,2013
Simoca,2014
Simoca,2015
Simoca,2016
Simoca,2017
Sobremonte,1987
Sobremonte,1992
Sobremonte,1996
Sobremonte,1997
Sobremonte,1998
Sobremonte,1999
Sobremonte,2000
Sobremonte,2001
Sobremonte,2002
Sobremonte,2004
Sobremonte,2005
Sobremonte,2006
Sobremonte,2007
Sobremonte,2008
Sobremonte,2009
Sobremonte,2010
Sobremonte,2011
Sobremonte,2012
Sobremonte,2013
Sobremonte,2014
Sobremonte,2015
Sobremonte,2016
Suipacha,1981
Suipacha,1982
Suipacha,1983
Suipacha,1984
Suipacha,1986
Suipacha,1987
Suipacha,1988
Suipacha,1989
Suipacha,1990
Suipacha,1994
Suipacha,1995
Suipacha,1996
Suipacha,1997
Suipacha,1998
Suipacha,1999
Suipacha,2000
Suipacha,2001
Suipacha,2002
Suipacha,2003
Suipacha,2004
Suipacha,2005
Suipacha,2006
Suipacha,2009
Suipacha,2010
Suipacha,2011
Suipacha,2012
Suipacha,2013
Suipacha,2014
Suipacha,2015
Suipacha,2016
Tafi Viejo,2003
Tafi Viejo,2005
Tafi Viejo,2006
Tafi Viejo,2007
Tafi Viejo,2008
Tafi Viejo,2009
Tafi Viejo,2013
Tafi Viejo,2014
Tafi Viejo,2015
Tafi Viejo,2016
Tala,1981
Tala,1982
Tala,1983
Tala,1985
Tala,1986
Tala,1987
Tala,1988
Tala,1989
Tala,1991
Tala,1993
Tala,1994
Tala,1995
Tala,1997
Tala,1998
Tala,1999
Tala,2000
Tala,2001
Tala,2002
Tala,2003
Tala,2004
Tala,2005
Tala,2006
Tala,2007
Tala,2009
Tala,2010
Tala,2011
Tala,2012
Tala,2013
Tala,2014
Tala,2016
Tandil,1981
Tandil,1982
Tandil,1983
Tandil,1984
Tandil,1985
Tandil,1986
Tandil,1987
Tandil,1988
Tandil,1989
Tandil,1990
Tandil,1991
Tandil,1993
Tandil,1994
Tandil,1995
Tandil,1996
Tandil,1997
Tandil,1998
Tandil,1999
Tandil,2000
Tandil,2001
Tandil,2002
Tandil,2003
Tandil,2004
Tandil,2005
Tandil,2007
Tandil,2008
Tandil,2009
Tandil,2010
Tandil,2011
Tandil,2012
Tandil,2014
Tandil,2015
Tandil,2016
Tapalque,1987
Tapalque,2000
Tapalque,2001
Tapalque,2002
Tapalque,2003
Tapalque,2004
Tapalque,2005
Tapalque,2006
Tapalque,2007
Tapalque,2009
Tapalque,2010
Tapalque,2011
Tapalque,2012
Tapalque,2013
Tapalque,2014
Tapalque,2015
Tapalque,2016
Tapalque,2017
Tercero Arriba,1981
Tercero Arriba,1982
Tercero Arriba,1983
Tercero Arriba,1987
Tercero Arriba,1988
Tercero Arriba,1989
Tercero Arriba,1990
