departamento,campania_inicio
Las Colonias,2013
Las Colonias,2014
Las Colonias,2015
Las Colonias,2016
Las Flores,1981
Las Flores,1982
Las Flores,1983
Las Flores,1985
Las Flores,1986
Las Flores,1988
Las Flores,1989
Las Flores,1990
Las Flores,1991
Las Flores,1992
Las Flores,1993
Las Flores,1994
Las Flores,1996
Las Flores,1997
Las Flores,1998
Las Flores,1999
Las Flores,2000
Las Flores,2001
Las Flores,2002
Las Flores,2003
Las Flores,2004
Las Flores,2005
Las Flores,2006
Las Flores,2007
Las Flores,2009
Las Flores,2010
Las Flores,2011
Las Flores,2012
Las Flores,2013
Las Flores,2014
Las Flores,2015
Las Flores,2016
Lavalle,1981
Lavalle,1982
Lavalle,1983
Lavalle,1984
Lavalle,1985
Lavalle,1986
Lavalle,1988
Lavalle,1989
Lavalle,1991
Lavalle,1992
Lavalle,1993
Lavalle,1994
Lavalle,1995
Lavalle,1996
Lavalle,1997
Lavalle,1998
Lavalle,1999
Lavalle,2000
Lavalle,2005
Lavalle,2007
Lavalle,2009
Lavalle,2010
Lavalle,2013
Leales,1981
Leales,1982
Leales,1983
Leales,1984
Leales,1985
Leales,1986
Leales,1987
Leales,1989
Leales,1991
Leales,1992
Leales,1993
Leales,1994
Leales,1996
Leales,1997
Leales,1998
Leales,2004
Leales,2005
Leales,2006
Leales,2007
Leales,2008
Leales,2009
Leales,2010
Leales,2012
Leales,2013
Leales,2014
Leales,2015
Leales,2016
Leales,2017
Leandro N. Alem,1981
Leandro N. Alem,1982
Leandro N. Alem,1983
Leandro N. Alem,1984
Leandro N. Alem,1985
Leandro N. Alem,1986
Leandro N. Alem,1987
Leandro N. Alem,1988
Leandro N. Alem,1989
Leandro N. Alem,1990
Leandro N. Alem,1991
Leandro N. Alem,1992
Leandro N. Alem,1993
Leandro N. Alem,1994
Leandro N. Alem,1995
Leandro N. Alem,1996
Leandro N. Alem,1997
Leandro N. Alem,1998
Leandro N. Alem,1999
Leandro N. Alem,2000
Leandro N. Alem,2001
Leandro N. Alem,2002
Leandro N. Alem,2003
Leandro N. Alem,2004
Leandro N. Alem,2005
Leandro N. Alem,2006
Leandro N. Alem,2007
Leandro N. Alem,2008
Leandro N. Alem,2009
Leandro N. Alem,2010
Leandro N. Alem,2011
Leandro N. Alem,2012
Leandro N. Alem,2013
Leandro N. Alem,2014
Leandro N. Alem,2015
Leandro N. Alem,2016
Leandro N. Alem,2017
Ledesma,1981
Ledesma,1982
Ledesma,1983
Ledesma,1984
Ledesma,1985
Ledesma,1986
Ledesma,1987
Ledesma,1988
Ledesma,1989
Ledesma,1994
Ledesma,1995
Ledesma,2000
Ledesma,2001
Ledesma,2002
Ledesma,2003
Ledesma,2004
Ledesma,2005
Ledesma,2006
Ledesma,2007
Ledesma,2008
Ledesma,2009
Ledesma,2010
Ledesma,2011
Ledesma,2013
Ledesma,2014
Ledesma,2015
Ledesma,2016
Ledesma,2017
Libertad,1981
Libertad,1982
Libertad,1983
Libertad,1984
Libertad,1985
Libertad,1986
Libertad,1987
Libertad,1988
Libertad,1989
Libertad,1993
Libertad,1994
Libertad,1995
Libertad,1996
Libertad,1997
Libertad,1998
Libertad,1999
Libertad,2000
Libertad,2001
Libertad,2002
Libertad,2003
Libertad,2004
Libertad,2005
Libertad,2006
Libertad,2007
Libertad,2009
Libertad,2010
Libertad,2011
Libertad,2012
Libertador General San Martin,1981
Libertador General San Martin,1982
Libertador General San Martin,1983
Libertador General San Martin,1984
Libertador General San Martin,1985
Libertador General San Martin,1986
Libertador General San Martin,1987
Libertador General San Martin,1988
Libertador General San Martin,1989
Libertador General San Martin,1990
Libertador General San Martin,1991
Libertador General San Martin,1992
Libertador General San Martin,1993
Libertador General San Martin,1994
Libertador General San Martin,1995
Libertador General San Martin,1996
Libertador General San Martin,1997
Libertador General San Martin,1998
Libertador General San Martin,1999
Libertador General San Martin,2000
Libertador General San Martin,2001
Libertador General San Martin,2002
Libertador General San Martin,2003
Libertador General San Martin,2004
Libertador General San Martin,2005
Libertador General San Martin,2006
Libertador General San Martin,2007
Libertador General San Martin,2008
Libertador General San Martin,2009
Libertador General San Martin,2010
Libertador General San Martin,2011
Libertador General San Martin,2012
Libertador General San Martin,2013
Libertador General San Martin,2014
Libertador General San Martin,2015
Libertador General San Martin,2016
Libertador General San Martin,2017
Lincoln,1981
Lincoln,1982
Lincoln,1983
Lincoln,1984
Lincoln,1985
Lincoln,1986
Lincoln,1987
Lincoln,1988
Lincoln,1989
Lincoln,1990
Lincoln,1991
Lincoln,1992
Lincoln,1993
Lincoln,1994
Lincoln,1995
Lincoln,1996
Lincoln,1997
Lincoln,1998
Lincoln,1999
Lincoln,2000
Lincoln,2002
Lincoln,2003
Lincoln,2004
Lincoln,2005
Lincoln,2006
Lincoln,2007
Lincoln,2009
Lincoln,2010
Lincoln,2012
Lincoln,2013
Lincoln,2014
Lincoln,2015
Lincoln,2016
Loberia,1981
Loberia,1982
Loberia,1983
Loberia,1984
Loberia,1985
Loberia,1986
Loberia,1987
Loberia,1988
Loberia,1989
Loberia,1990
Loberia,1991
Loberia,1993
Loberia,1994
Loberia,1995
Loberia,1996
Loberia,1997
Loberia,1998
Loberia,1999
Loberia,2000
Loberia,2001
Loberia,2002
Loberia,2003
Loberia,2004
Loberia,2005
Loberia,2006
Loberia,2007
Loberia,2009
Loberia,2010
Loberia,2011
Loberia,2012
Loberia,2014
Loberia,2015
Loberia,2016
Loberia,2017
Lobos,1981
Lobos,1982
Lobos,1983
Lobos,1984
Lobos,1985
Lobos,1986
Lobos,1988
Lobos,1989
Lobos,1990
Lobos,1991
Lobos,1992
Lobos,1993
Lobos,1994
Lobos,1995
Lobos,1996
Lobos,1997
Lobos,1998
Lobos,1999
Lobos,2000
Lobos,2001
Lobos,2002
Lobos,2003
Lobos,2004
Lobos,2005
Lobos,2006
Lobos,2007
Lobos,2009
Lobos,2010
Lobos,2011
Lobos,2012
Lobos,2013
Lobos,2014
Lobos,2015
Lobos,2016
Loreto,1981
Loreto,1982
Loreto,1985
Loreto,1986
Loreto,1987
Loreto,1989
Loreto,1992
Loreto,1995
Loreto,1996
Loreto,1997
Loreto,1998
Loreto,2005
Loreto,2006
Loreto,2007
Loreto,2009
Loreto,2010
Loreto,2011
Loreto,2013
Loreto,2014
Loreto,2015
Loreto,2016
Loreto,2017
Lujan,1981
Lujan,1982
Lujan,1983
Lujan,1984
Lujan,1985
Lujan,1986
Lujan,1987
Lujan,1988
Lujan,1989
Lujan,1990
Lujan,1991
Lujan,1992
Lujan,1993
Lujan,1994
Lujan,1996
Lujan,1997
Lujan,1998
Lujan,1999
Lujan,2000
Lujan,2001
Lujan,2002
Lujan,2003
Lujan,2004
Lujan,2006
Lujan,2007
Lujan,2009
Lujan,2010
Lujan,2011
Lujan,2012
Lujan,2013
Lujan,2014
Lujan,2015
Lujan,2016
Magdalena,1981
Magdalena,1982
Magdalena,1983
Magdalena,1984
Magdalena,1985
Magdalena,1986
Magdalena,1987
Magdalena,2003
Magdalena,2004
Magdalena,2005
Magdalena,2006
Magdalena,2007
Magdalena,2009
Magdalena,2010
Magdalena,2011
Magdalena,2012
Magdalena,2013
Magdalena,2014
Magdalena,2015
Magdalena,2016
Magdalena,2017
Maipu,1981
Maipu,1982
Maipu,1983
Maipu,1984
Maipu,1985
Maipu,1986
Maipu,1987
Maipu,1988
Maipu,1989
Maipu,1990
Maipu,1991
Maipu,1992
Maipu,1993
Maipu,1994
Maipu,1995
Maipu,1996
Maipu,1997
Maipu,1998
Maipu,1999
Maipu,2000
Maipu,2001
Maipu,2002
Maipu,2003
Maipu,2004
Maipu,2005
Maipu,2006
Maipu,2007
Maipu,2008
Maipu,2009
Maipu,2010
Maipu,2011
Maipu,2012
Maipu,2013
Maipu,2014
Maipu,2015
Maipu,2016
Maipu,2017
Mar Chiquita,1981
Mar Chiquita,1982
Mar Chiquita,1983
Mar Chiquita,1984
Mar Chiquita,1985
Mar Chiquita,1986
Mar Chiquita,1987
Mar Chiquita,1988
Mar Chiquita,1989
Mar Chiquita,1990
Mar Chiquita,1991
Mar Chiquita,1993
Mar Chiquita,1994
Mar Chiquita,1995
Mar Chiquita,1996
Mar Chiquita,1997
Mar Chiquita,1998
Mar Chiquita,1999
Mar Chiquita,2000
Mar Chiquita,2001
Mar Chiquita,2002
Mar Chiquita,2003
Mar Chiquita,2004
Mar Chiquita,2005
Mar Chiquita,2006
Mar Chiquita,2007
Mar Chiquita,2009
Mar Chiquita,2010
Mar Chiquita,2011
Mar Chiquita,2012
Mar Chiquita,2013
Mar Chiquita,2014
Mar Chiquita,2015
Mar Chiquita,2016
Mar Chiquita,2017
Maraco,1981
Maraco,1982
Maraco,1983
Maraco,1984
Maraco,1985
Maraco,1986
Maraco,1987
Maraco,1988
Maraco,1989
Maraco,1990
Maraco,1991
Maraco,1992
Maraco,1993
Maraco,1994
Maraco,1995
Maraco,1996
Maraco,1997
Maraco,1998
Maraco,1999
Maraco,2000
Maraco,2001
Maraco,2002
Maraco,2003
Maraco,2004
Maraco,2005
Maraco,2006
Maraco,2007
Maraco,2009
Maraco,2010
Maraco,2011
Maraco,2012
Maraco,2013
Maraco,2014
Maraco,2015
Maraco,2016
Maraco,2017
Marcos Juarez,1981
Marcos Juarez,1982
Marcos Juarez,1983
Marcos Juarez,1984
Marcos Juarez,1985
Marcos Juarez,1986
Marcos Juarez,1987
Marcos Juarez,1989
Marcos Juarez,1990
Marcos Juarez,1991
Marcos Juarez,1992
Marcos Juarez,1993
Marcos Juarez,1994
Marcos Juarez,1995
Marcos Juarez,1996
Marcos Juarez,1997
Marcos Juarez,1998
Marcos Juarez,1999
Marcos Juarez,2000
Marcos Juarez,2001
Marcos Juarez,2002
Marcos Juarez,2003
Marcos Juarez,2004
Marcos Juarez,2005
Marcos Juarez,2006
Marcos Juarez,2007
Marcos Juarez,2008
Marcos Juarez,2009
Marcos Juarez,2010
Marcos Juarez,2012
Marcos Juarez,2013
Marcos Juarez,2014
Marcos Juarez,2015
Marcos Juarez,2016
Marcos Paz,1981
Marcos Paz,1982
Marcos Paz,1983
Marcos Paz,1984
Marcos Paz,1986
Marcos Paz,1987
Marcos Paz,1988
Marcos Paz,1995
Marcos Paz,1997
Marcos Paz,1998
Marcos Paz,1999
Marcos Paz,2000
Marcos Paz,2001
Marcos Paz,2002
Marcos Paz,2003
Marcos Paz,2004
Marcos Paz,2006
Marcos Paz,2007
Marcos Paz,2009
Marcos Paz,2010
Marcos Paz,2011
Marcos Paz,2012
Marcos Paz,2013
Marcos Paz,2014
Marcos Paz,2015
Marcos Paz,2016
Mayor Luis J. Fontana,1981
Mayor Luis J. Fontana,1982
Mayor Luis J. Fontana,1983
Mayor Luis J. Fontana,1984
Mayor Luis J. Fontana,1985
Mayor Luis J. Fontana,1986
Mayor Luis J. Fontana,1987
Mayor Luis J. Fontana,1988
Mayor Luis J. Fontana,1989
Mayor Luis J. Fontana,1990
Mayor Luis J. Fontana,1991
Mayor Luis J. Fontana,1992
Mayor Luis J. Fontana,1993
Mayor Luis J. Fontana,1994
Mayor Luis J. Fontana,1995
Mayor Luis J. Fontana,1996
Mayor Luis J. Fontana,1997
Mayor Luis J. Fontana,1998
Mayor Luis J. Fontana,1999
Mayor Luis J. Fontana,2000
Mayor Luis J. Fontana,2001
Mayor Luis J. Fontana,2002
Mayor Luis J. Fontana,2003
Mayor Luis J. Fontana,2004
Mayor Luis J. Fontana,2005
Mayor Luis J. Fontana,2006
Mayor Luis J. Fontana,2007
Mayor Luis J. Fontana,2009
Mayor Luis J. Fontana,2010
Mayor Luis J. Fontana,2011
Mayor Luis J. Fontana,2012
Mayor Luis J. Fontana,2013
Mayor Luis J. Fontana,2014
Mayor Luis J. Fontana,2015
Mayor Luis J. Fontana,2016
Mayor Luis J. Fontana,2017
Mburucuya,1981
Mburucuya,1982
Mburucuya,1983
Mburucuya,1984
Mburucuya,1985
Mburucuya,1986
Mburucuya,1987
Mburucuya,1988
Mburucuya,1989
Mburucuya,1991
Mburucuya,1992
Mburucuya,1995
Mburucuya,1996
Mburucuya,1997
Mburucuya,1998
Mburucuya,1999
Mburucuya,2002
Mburucuya,2003
Mburucuya,2005
Mburucuya,2007
Mburucuya,2009
Mburucuya,2010
Mburucuya,2013
Mercedes,1981
Mercedes,1982
Mercedes,1983
Mercedes,1984
Mercedes,1985
Mercedes,1986
Mercedes,1987
Mercedes,1988
Mercedes,1989
Mercedes,1990
Mercedes,1991
Mercedes,1992
Mercedes,1993
Mercedes,1994
Mercedes,1995
Mercedes,1996
Mercedes,1997
Mercedes,1998
Mercedes,1999
Mercedes,2000
Mercedes,2001
Mercedes,2002
Mercedes,2003
Mercedes,2004
Mercedes,2005
Mercedes,2006
Mercedes,2007
Mercedes,2008
Mercedes,2009
Mercedes,2010
Mercedes,2011
Mercedes,2012
Mercedes,2013
Mercedes,2014
Mercedes,2015
Mercedes,2016
Metan,1981
Metan,1982
Metan,1983
Metan,1984
Metan,1985
Metan,1986
Metan,1989
Metan,1991
Metan,1992
Metan,1993
Metan,1994
Metan,1995
Metan,1996
Metan,1998
Metan,1999
Metan,2001
Metan,2004
Metan,2005
Metan,2006
Metan,2007
Metan,2008
Metan,2009
Metan,2010
Metan,2011
Metan,2013
Metan,2014
Metan,2015
Metan,2016
Metan,2017
Mitre,1981
Mitre,1982
Mitre,1983
Mitre,1984
Mitre,1985
Mitre,1986
Mitre,1987
Mitre,1988
Mitre,1989
Mitre,2010
Mitre,2011
Mitre,2012
Mitre,2013
Mitre,2014
Mitre,2015
Mitre,2016
Mitre,2017
Monte,1981
Monte,1982
Monte,1983
Monte,1984
Monte,1985
Monte,1986
Monte,1987
Monte,1988
Monte,1989
Monte,1990
Monte,1991
Monte,1992
Monte,1993
Monte,1994
Monte,1995
Monte,1996
Monte,1997
Monte,1998
Monte,1999
Monte,2000
Monte,2001
Monte,2002
Monte,2003
Monte,2004
Monte,2005
Monte,2006
Monte,2007
Monte,2009
Monte,2010
Monte,2011
Monte,2012
Monte,2013
Monte,2014
Monte,2015
Monte,2016
Monte Caseros,1981
Monte Caseros,1982
Monte Caseros,1983
Monte Caseros,1986
Monte Caseros,1987
Monte Caseros,1988
Monte Caseros,1989
Monte Caseros,1992
Monte Caseros,1993
Monte Caseros,1995
Monte Caseros,1996
Monte Caseros,1997
Monte Caseros,1998
Monte Caseros,1999
Monte Caseros,2000
Monte Caseros,2001
Monte Caseros,2002
Monte Caseros,2003
Monte Caseros,2005
Monte Caseros,2009
Monte Caseros,2010
Monte Caseros,2013
Montecarlo,1981
Montecarlo,1982
Montecarlo,1983
Montecarlo,1984
Montecarlo,1986
Montecarlo,1987
Montecarlo,1988
Montecarlo,1989
Montecarlo,1993
Montecarlo,1994
Montecarlo,1996
Montecarlo,1998
Montecarlo,1999
Montecarlo,2000
Montecarlo,2001
Montecarlo,2002
Montecarlo,2006
Montecarlo,2007
Montecarlo,2008
Montecarlo,2009
Montecarlo,2010
Montecarlo,2011
Montecarlo,2012
Montecarlo,2013
Montecarlo,2014
Montecarlo,2015
Montecarlo,2016
Montecarlo,2017
Moreno,1981
Moreno,1982
Moreno,1983
Moreno,1984
Moreno,1985
Moreno,1986
Moreno,1987
Moreno,1988
Moreno,1989
Moreno,1991
Moreno,1992
Moreno,1993
Moreno,1994
Moreno,1995
Moreno,1996
Moreno,1997
Moreno,1998
Moreno,2002
Moreno,2003
Moreno,2004
Moreno,2005
Moreno,2006
Moreno,2007
Moreno,2008
Moreno,2009
Moreno,2010
Moreno,2011
Moreno,2012
Moreno,2013
Moreno,2014
Moreno,2015
Moreno,2016
Moreno,2017
Navarro,1981
Navarro,1982
Navarro,1983
Navarro,1985
Navarro,1987
Navarro,1988
Navarro,1989
Navarro,1990
Navarro,1991
Navarro,1992
Navarro,1993
Navarro,1994
Navarro,1995
Navarro,1996
Navarro,1997
Navarro,1998
Navarro,1999
Navarro,2000
Navarro,2001
Navarro,2002
Navarro,2003
Navarro,2004
Navarro,2005
Navarro,2006
Navarro,2007
Navarro,2009
Navarro,2010
Navarro,2011
Navarro,2012
Navarro,2013
Navarro,2014
Navarro,2015
Navarro,2016
Necochea,1981
Necochea,1982
Necochea,1983
Necochea,1984
Necochea,1985
Necochea,1986
Necochea,1987
Necochea,1988
Necochea,1989
Necochea,1990
Necochea,1991
Necochea,1993
Necochea,1994
Necochea,1995
Necochea,1996
Necochea,1997
Necochea,1998
Necochea,1999
Necochea,2000
Necochea,2001
Necochea,2002
Necochea,2003
Necochea,2004
Necochea,2005
Necochea,2007
Necochea,2009
Necochea,2010
Necochea,2011
Necochea,2012
Necochea,2013
Necochea,2014
Necochea,2015
Nogoya,1981
Nogoya,1982
Nogoya,1983
Nogoya,1984
Nogoya,1985
Nogoya,1986
Nogoya,1987
Nogoya,1988
Nogoya,1989
Nogoya,1990
Nogoya,1991
Nogoya,1992
Nogoya,1993
Nogoya,1994
Nogoya,1995
Nogoya,1997
Nogoya,1998
Nogoya,1999
Nogoya,2000
Nogoya,2001
Nogoya,2002
Nogoya,2003
Nogoya,2004
Nogoya,2005
Nogoya,2006
Nogoya,2007
Nogoya,2009
Nogoya,2010
Nogoya,2011
Nogoya,2012
Nogoya,2013
Nogoya,2014
Nogoya,2015
Nogoya,2016
O'Higgins,1981
O'Higgins,1982
O'Higgins,1983
O'Higgins,1984
O'Higgins,1985
O'Higgins,1986
O'Higgins,1987
O'Higgins,1988
O'Higgins,1989
O'Higgins,1991
O'Higgins,1992
O'Higgins,1993
O'Higgins,1994
O'Higgins,1995
O'Higgins,1996
O'Higgins,1997
O'Higgins,1998
O'Higgins,1999
O'Higgins,2000
O'Higgins,2001
O'Higgins,2002
O'Higgins,2003
O'Higgins,2004
O'Higgins,2005
O'Higgins,2006
O'Higgins,2007
O'Higgins,2009
O'Higgins,2010
O'Higgins,2011
O'Higgins,2012
O'Higgins,2013
O'Higgins,2014
O'Higgins,2015
O'Higgins,2016
O'Higgins,2017
Obera,1981
Obera,1982
Obera,1983
Obera,1984
Obera,1986
Obera,1987
Obera,1988
Obera,1989
Obera,1991
Obera,1993
Obera,1994
Obera,1995
Obera,1996
Obera,1997
Obera,1998
Obera,1999
Obera,2000
Obera,2001
Obera,2002
Obera,2005
Obera,2007
Obera,2009
Obera,2010
Obera,2011
Obera,2012
Obera,2013
Obera,2014
Obera,2015
Obera,2016
Obera,2017
Olavarria,1981
Olavarria,1982
Olavarria,1983
Olavarria,1984
Olavarria,1985
Olavarria,1986
Olavarria,1987
Olavarria,1988
Olavarria,1989
Olavarria,1990
Olavarria,1991
Olavarria,1992
Olavarria,1993
Olavarria,1994
Olavarria,1995
Olavarria,1996
Olavarria,1997
Olavarria,1999
Olavarria,2000
Olavarria,2001
Olavarria,2002
Olavarria,2003
Olavarria,2004
Olavarria,2005
Olavarria,2006
Olavarria,2009
Olavarria,2010
Olavarria,2011
Olavarria,2012
Olavarria,2013
Olavarria,2014
Olavarria,2015
Olavarria,2016
Oran,1981
Oran,1982
Oran,1983
Oran,1984
Oran,1985
Oran,1986
Oran,1987
Oran,1988
Oran,1989
Oran,1991
Oran,1992
Oran,1993
Oran,1994
Oran,1995
Oran,1996
Oran,1997
Oran,1998
Oran,2001
Oran,2002
Oran,2003
Oran,2004
Oran,2005
Oran,2006
Oran,2007
Oran,2009
Oran,2010
Oran,2011
Oran,2013
Oran,2014
Oran,2015
Oran,2016
Oran,2017
Palpala,1998
Palpala,1999
Palpala,2000
Palpala,2001
Palpala,2002
Palpala,2003
Palpala,2004
Palpala,2005
Palpala,2006
Palpala,2007
Palpala,2008
Palpala,2009
Palpala,2010
Palpala,2011
Palpala,2013
Palpala,2014
Palpala,2015
Palpala,2016
Palpala,2017
Parana,1981
Parana,1982
Parana,1983
Parana,1984
Parana,1985
Parana,1986
Parana,1987
Parana,1988
Parana,1989
Parana,1990
Parana,1991
Parana,1992
Parana,1993
Parana,1994
Parana,1995
Parana,1996
Parana,1997
Parana,1998
Parana,2000
Parana,2001
Parana,2002
Parana,2003
Parana,2004
Parana,2006
Parana,2007
Parana,2009
Parana,2010
Parana,2011
Parana,2012
Parana,2013
Parana,2014
Parana,2015
Parana,2016
Paso De Los Libres,1981
Paso De Los Libres,1982
Paso De Los Libres,1983
Paso De Los Libres,1992
Paso De Los Libres,1993
Paso De Los Libres,1997
Paso De Los Libres,2000
Paso De Los Libres,2001
Paso De Los Libres,2003
Paso De Los Libres,2005
Paso De Los Libres,2007
Paso De Los Libres,2009
Paso De Los Libres,2010
Paso De Los Libres,2013
Patagones,1981
Patagones,1982
Patagones,1983
Patagones,1984
Patagones,1985
Patagones,1987
Patagones,1988
Patagones,1989
Patagones,1990
Patagones,1996
Patagones,1997
Patagones,1998
Patagones,1999
Patagones,2001
Patagones,2002
Patagones,2003
Patagones,2004
Patagones,2005
Patagones,2006
Patagones,2008
Patagones,2009
Patagones,2010
Patagones,2012
Patagones,2013
Patagones,2014
Patagones,2015
Patagones,2017
Patino,1981
Patino,1982
Patino,1983
Patino,1984
Patino,1985
Patino,1986
Patino,1988
Patino,1989
Patino,1990
Patino,1991
Patino,1992
Patino,1993
Patino,1994
Patino,1996
Patino,1997
Patino,1998
Patino,2001
Patino,2002
Patino,2003
Patino,2004
Pehuajo,1981
Pehuajo,1982
Pehuajo,1983
Pehuajo,1984
Pehuajo,1985
Pehuajo,1986
Pehuajo,1987
Pehuajo,1988
Pehuajo,1989
Pehuajo,1990
Pehuajo,1991
Pehuajo,1992
Pehuajo,1993
Pehuajo,1994
Pehuajo,1996
Pehuajo,1997
Pehuajo,1998
Pehuajo,1999
Pehuajo,2000
Pehuajo,2001
Pehuajo,2002
Pehuajo,2003
Pehuajo,2004
Pehuajo,2005
Pehuajo,2006
Pehuajo,2007
Pehuajo,2009
Pehuajo,2010
Pehuajo,2011
Pehuajo,2012
Pehuajo,2013
Pehuajo,2014
Pehuajo,2015
Pehuajo,2016
Pehuajo,2017
Pellegrini,1981
Pellegrini,1982
Pellegrini,1983
Pellegrini,1984
Pellegrini,1985
Pellegrini,1986
Pellegrini,1987
Pellegrini,1988
Pellegrini,1989
Pellegrini,1990
Pellegrini,1991
Pellegrini,1992
Pellegrini,1993
Pellegrini,1994
Pellegrini,1995
Pellegrini,1996
Pellegrini,1997
Pellegrini,1998
Pellegrini,1999
Pellegrini,2000
Pellegrini,2001
Pellegrini,2002
Pellegrini,2003
Pellegrini,2004
Pellegrini,2005
Pellegrini,2006
Pellegrini,2007
Pellegrini,2008
Pellegrini,2009
Pellegrini,2010
Pellegrini,2011
Pellegrini,2012
Pellegrini,2013
Pellegrini,2014
Pellegrini,2015
Pellegrini,2016
Pellegrini,2017
Pergamino,1981
Pergamino,1982
Pergamino,1983
Pergamino,1984
Pergamino,1985
Pergamino,1986
Pergamino,1987
Pergamino,1989
Pergamino,1990
Pergamino,1991
Pergamino,1992
Pergamino,1993
Pergamino,1995
Pergamino,1996
Pergamino,1997
Pergamino,1998
Pergamino,1999
Pergamino,2000
Pergamino,2001
Pergamino,2002
Pergamino,2003
Pergamino,2004
Pergamino,2005
Pergamino,2006
Pergamino,2007
Pergamino,2009
Pergamino,2010
Pergamino,2011
Pergamino,2012
Pergamino,2013
Pergamino,2014
Pergamino,2015
Pergamino,2016
Pila,1981
Pila,1982
Pila,1983
Pila,1984
Pila,1985
Pila,1986
Pila,1990
Pila,1993
Pila,1994
Pila,1996
Pila,1997
Pila,1998
Pila,1999
Pila,2000
Pila,2001
Pila,2002
Pila,2003
Pila,2004
Pila,2005
Pila,2006
Pila,2007
Pila,2009
Pila,2010
Pila,2011
Pila,2012
Pila,2013
Pila,2014
Pila,2015
Pila,2016
Pila,2017
Pilagas,1981
Pilagas,1982
Pilagas,1983
Pilagas,1984
Pilagas,1985
Pilagas,1986
Pilagas,1988
Pilagas,1989
Pilagas,1990
Pilagas,1991
Pilagas,1992
Pilagas,1993
Pilagas,1994
Pilagas,1995
Pilagas,1996
Pilagas,1998
Pilagas,2001
Pilagas,2002
Pilagas,2003
Pilagas,2004
Pilar,1981
Pilar,1982
Pilar,1983
Pilar,1984
Pilar,1985
Pilar,1986
Pilar,1987
Pilar,1988
Pilar,1991
Pilar,1994
Pilar,1995
Pilar,1996
Pilar,1997
Pilar,1998
Pilar,1999
Pilar,2000
Pilar,2001
Pilar,2002
Pilar,2003
Pilar,2004
Pilar,2005
Pilar,2006
Pilar,2007
Pilar,2009
Pilar,2010
Pilar,2011
Pilar,2012
Pilar,2013
Pilar,2014
Pilar,2015
Pilar,2016
Pilcomayo,1981
Pilcomayo,1982
Pilcomayo,1983
Pilcomayo,1984
Pilcomayo,1985
Pilcomayo,1986
Pilcomayo,1988
Pilcomayo,1989
Pilcomayo,1990
Pilcomayo,1991
Pilcomayo,1992
Pilcomayo,1993
Pilcomayo,1994
Pilcomayo,1995
Pilcomayo,1996
Pilcomayo,1997
Pilcomayo,1998
Pilcomayo,2001
Pilcomayo,2002
Pilcomayo,2003
Pilcomayo,2004
Pirane,1981
Pirane,1982
Pirane,1983
Pirane,1984
Pirane,1985
Pirane,1986
Pirane,1988
Pirane,1989
Pirane,1990
Pirane,1991
Pirane,1992
Pirane,1993
Pirane,1994
Pirane,1995
Pirane,1996
Pirane,1997
Pirane,1998
Pirane,2001
Pirane,2002
Pirane,2003
Pirane,2004
Pocho,1981
Pocho,1982
Pocho,1983
Pocho,1984
Pocho,1985
Pocho,1987
Pocho,1989
Pocho,1993
Pocho,1994
Pocho,1995
Pocho,1996
Pocho,1997
Pocho,1998
Pocho,1999
Pocho,2000
Pocho,2001
Pocho,2002
Pocho,2003
Pocho,2004
Pocho,2005
Pocho,2006
Pocho,2007
Pocho,2008
Pocho,2009
Pocho,2010
Pocho,2012
Pocho,2013
Pocho,2014
Pocho,2015
Pocho,2016
Pocho,2017
Presidencia De La Plaza,1981
Presidencia De La Plaza,1982
Presidencia De La Plaza,1983
Presidencia De La Plaza,1984
Presidencia De La Plaza,1985
Presidencia De La Plaza,1986
Presidencia De La Plaza,1987
Presidencia De La Plaza,1988
Presidencia De La Plaza,1989
Presidencia De La Plaza,1993
Presidencia De La Plaza,1994
Presidencia De La Plaza,1995
Presidencia De La Plaza,1996
Presidencia De La Plaza,1997
Presidencia De La Plaza,1998
Presidencia De La Plaza,1999
Presidencia De La Plaza,2000
Presidencia De La Plaza,2001
Presidencia De La Plaza,2002
Presidencia De La Plaza,2003
Presidencia De La Plaza,2004
Presidencia De La Plaza,2005
Presidencia De La Plaza,2006
Presidencia De La Plaza,2007
Presidencia De La Plaza,2009
Presidencia De La Plaza,2010
Presidencia De La Plaza,2011
Presidencia De La Plaza,2013
Presidencia De La Plaza,2014
Presidencia De La Plaza,2015
Presidencia De La Plaza,2016
Presidencia De La Plaza,2017
Presidente Roque Saenz Pena,1981
Presidente Roque Saenz Pena,1982
Presidente Roque Saenz Pena,1983
Presidente Roque Saenz Pena,1984
Presidente Roque Saenz Pena,1985
Presidente Roque Saenz Pena,1987
Presidente Roque Saenz Pena,1990
Presidente Roque Saenz Pena,1991
Presidente Roque Saenz Pena,1992
Presidente Roque Saenz Pena,1993
Presidente Roque Saenz Pena,1994
Presidente Roque Saenz Pena,1995
Presidente Roque Saenz Pena,1996
Presidente Roque Saenz Pena,1997
Presidente Roque Saenz Pena,1998
Presidente Roque Saenz Pena,1999
Presidente Roque Saenz Pena,2000
Presidente Roque Saenz Pena,2001
Presidente Roque Saenz Pena,2002
Presidente Roque Saenz Pena,2003
Presidente Roque Saenz Pena,2004
Presidente Roque Saenz Pena,2005
Presidente Roque Saenz Pena,2006
Presidente Roque Saenz Pena,2007
Presidente Roque Saenz Pena,2009
Presidente Roque Saenz Pena,2010
Presidente Roque Saenz Pena,2012
Presidente Roque Saenz Pena,2013
